Type,External Database,VOC,dvap,SMILES,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9
Organoheterocyclic compounds,NO,NO,64,CN1CCN(CCN)CC1,2.132172251,86.85200901,7.397341225,6.714418147,6.714418147,4.825698503,3.936600716,3.936600716,2.933591846,2.933591846,2.041224104,2.041224104,1.25405185,1.25405185,0,0,0,0,0,13.08951281,26.17902562,0,0,16.84749144,5.733667477,-0.12,10,126.098,7.981214575,3.906902017,2.248388565,5.438732993,0.329198525,5.438732993,0.011032847,0.795351474,0.011032847,0.795351474,-0.329198525,-0.8075,42.9914,143.234,2,3,0,1,1,0,0,0,3,1,3,0,2,0,1,1,60,10.63357721,0,0,0,0,0,4.899909731,0,0,0,0,7.047671983,39.26853844,0,0,0,0,9.799819462,5.733667477,0,46.31621042,0,0,0,5.733667477,0,0,0,56.11602988,0,0,0,0,0,0,0,32.5,0,0,4.77085034,0,5.438732993,0,0,0,6.623962585,2.166454082
Lipids and lipid-like molecules,NO,NO,64,CC(C)(C)CC(=O)O,3.551252924,89.19188266,6.78445705,5.562568667,5.562568667,3.416502219,2.634837724,2.634837724,3.13117541,3.13117541,0.681555811,0.681555811,0.453677175,0.453677175,5.969305288,4.794537184,0,11.83581209,0,0,0,0,20.7712116,0,5.106527395,-0.53,8,104.064,7.47,2.158633812,5.47,10.01493056,0.481215559,10.01493056,0.303373255,0.077546296,0.303373255,-0.724537037,-0.481215559,1.5072,31.7078,116.16,1,2,0,0,0,0,0,0,1,1,2,0,1,0,0,0,48,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,20.7712116,5.414990469,0,6.420821623,9.901064579,5.969305288,0,0,5.414990469,27.19203322,0,0,0,0,0,0,0,0,11.07583268,4.794537184,5.414990469,27.19203322,0,0,0,0,37.3,0,0,10.01493056,8.249097222,-0.077546296,-0.724537037,0,0.243055556,5.711666667,0
Organic nitrogen compounds,NO,NO,64,C(CCC#N)CC#N,2.773901163,99.47067499,6.242640687,4.722854316,4.722854316,3.914213562,2.654320377,2.654320377,1.523334547,1.523334547,0.827160188,0.827160188,0.408113883,0.408113883,0,0,0,0,12.84164325,12.84164325,0,0,12.13844263,0,10.52378311,-1.02,8,100.08,6.98,5.98,4.98,8.032678571,0.198347387,8.032678571,0.062125109,0.585,0.062125109,0.585,-0.198347387,1.59396,29.694,108.144,0,2,0,0,0,0,0,0,2,0,2,0,3,0,0,0,42,0,0,0,0,0,0,0,0,10.52378311,0,0,12.84164325,12.84164325,12.13844263,0,0,10.52378311,0,0,25.68328649,0,0,0,12.13844263,0,0,0,0,0,0,22.66222574,25.68328649,0,0,0,0,47.58,0,0,0,16.06535714,0,0,4.034365079,2.900277778,0,0
Lipids and lipid-like molecules,NO,NO,64,CCCCCCCCC(=O)OCC,3.021081246,121.2586864,9.9413113,8.97335083,8.97335083,6.308060412,5.464690378,5.464690378,3.322788123,3.322788123,2.039779436,2.039779436,1.282824075,1.282824075,0,4.794537184,0,5.969305288,13.02770359,6.420821623,32.10410811,0,6.9237372,6.9237372,4.736862954,-0.53,13,164.119,12.47,9.557183958,9.383611364,10.90969474,0.465969208,10.90969474,0.305267426,0.043526366,0.305267426,-0.043526366,-0.465969208,3.3001,54.626,186.295,0,2,0,0,0,0,0,0,2,0,2,0,8,0,0,0,78,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,39.02784531,13.34455882,6.420821623,6.606881965,9.531400138,5.969305288,0,0,0,58.79322576,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,0,58.79322576,0,0,0,0,26.3,4.830646573,0,10.90969474,0,0,-0.043526366,0,7.907916773,4.561934942,0
Organohalogen compounds,NO,NO,64.1,CCCCCCCCC(CCC)Cl,2.974977301,91.12526634,9.9413113,9.319275773,10.07520472,6.308060412,5.948928034,6.385363814,3.942399057,4.559612457,2.472818851,2.909254632,1.603727553,1.976248793,0,0,0,0,5.377087868,0,57.78739461,0,0,13.8474744,11.60093989,0.29,13,179.585,13.29,10.37136697,10.20927139,6.121044755,0.123009067,6.121044755,0.033553514,0.440902909,0.033553514,0.440902909,-0.123009067,5.1445,62.542,204.785,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,80,0,0,0,0,0,0,0,0,0,11.60093989,58.79322576,12.84164325,5.377087868,0,0,11.60093989,0,0,0,77.01195687,0,0,0,0,0,0,0,11.60093989,5.377087868,0,0,71.63486901,0,0,0,0,0,0,6.121044755,0,0.440902909,0,0,0,11.91754586,4.464950918,0
Organic oxygen compounds,NO,NO,64.1,CCCCCCOCCCCCC,2.758149818,71.19366194,9.778174593,9.479316102,9.479316102,6.414213562,5.991563832,5.991563832,3.733692779,3.733692779,2.28445705,2.28445705,1.363863754,1.363863754,0,0,0,0,0,13.21376393,51.36657298,0,0,13.8474744,4.736862954,-0.04,13,160.131,12.96,11.96,11.96,5.526780045,0.381452449,5.526780045,0.046553396,0.978298611,0.046553396,0.978298611,-0.381452449,4.1636,59.103,186.339,0,1,0,0,0,0,0,0,1,0,1,0,10,0,0,0,80,4.736862954,0,0,0,0,0,0,0,0,0,52.37240414,12.84164325,13.21376393,0,4.736862954,0,0,0,0,65.21404738,13.21376393,0,0,0,0,0,0,0,13.21376393,4.736862954,0,65.21404738,0,0,0,0,9.23,5.526780045,0,0,0,0,0,0,10.53327875,6.439941208,0
Benzenoids,NO,NO,64.2,CCCCCCCc1ccccc1,2.065380184,200.538112,9.355524862,8.629392033,8.629392033,6.431851653,5.471343774,5.471343774,3.649812122,3.649812122,2.411829883,2.411829883,1.577354774,1.577354774,0,0,0,0,0,0,44.08838123,0,0,37.25557254,0,-0.78,13,156.143,10.30183306,6.705508822,4.71688737,2.261106859,0.065382383,2.261106859,-0.027887228,1.254518141,0.027887228,1.254518141,-0.065382383,4.1995,58.905,176.303,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,72,0,0,0,0,0,0,0,0,0,0,62.93885903,18.40509474,0,0,0,0,0,0,0,45.44866694,0,35.89528683,0,0,0,0,0,0,0,6.420821623,0,44.59129681,30.33183534,0,0,0,0,0,0,0,0,1.485183768,0,10.78073106,8.139644983,2.261106859,0
Organoheterocyclic compounds,NO,NO,64.2,C1CCN(CC1)CCO,2.077860755,66.56151495,6.527097737,5.844174659,5.844174659,4.431851653,3.764911064,3.764911064,2.625907756,2.625907756,1.864911064,1.864911064,1.324428641,1.324428641,0,0,0,0,6.606881965,6.544756406,32.35197768,0,0,4.899909731,5.106527395,-0.08,9,114.083,7.032107623,3.854020552,2.327680232,8.576836735,0.395044571,8.576836735,0.055797514,0.319444444,0.055797514,0.319444444,-0.395044571,0.4646,37.3768,129.203,1,2,0,1,1,0,0,0,2,1,2,0,2,0,1,1,54,10.00643713,0,0,0,0,0,0,0,0,0,6.420821623,25.93115606,6.544756406,6.606881965,5.106527395,0,0,4.899909731,0,19.26246487,26.24115118,0,0,0,0,0,0,0,36.24758831,0,0,19.26246487,0,0,0,0,23.47,0,0,2.322916667,8.576836735,0,0,0,4.015802154,3.584444444,0
Organoheterocyclic compounds,NO,NO,64.3,c1ccc(cc1)N1CCCCC1,2.082510087,224.0192453,8.22576835,7.369498847,7.369498847,5.966326495,4.766745932,4.766745932,3.38325749,3.38325749,2.477404302,2.477404302,1.790919077,1.790919077,0,0,0,0,0,0,38.03936396,0,0,35.23174507,0,-0.98,12,146.128,7.657871988,3.613607104,1.603741062,2.475694444,0.371537728,2.475694444,0.036567468,1.240092593,0.036567468,1.240092593,-0.371537728,2.6769,52.506,161.248,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,64,4.899909731,0,0,0,0,0,0,0,0,0,18.19910121,31.39519901,18.77689909,0,0,5.687386275,0,0,0,19.26246487,17.98942254,30.33183534,0,0,4.899909731,5.687386275,0,0,13.08951281,0,0,19.26246487,30.33183534,0,0,0,3.24,0,0,2.475694444,0,1.386296296,0,10.70631401,4.118176729,2.480185185,0
Benzenoids,NO,NO,64.3,CCC(C#N)c1ccccc1,2.846791422,245.3253291,8.104448007,6.618421992,6.618421992,5.380540058,3.826995741,3.826995741,2.500617196,2.500617196,1.766026524,1.766026524,1.08687168,1.08687168,0,0,0,5.917906046,0,11.98427311,0,0,37.25557254,6.069221313,5.261891555,-1.29,11,134.117,7.812986612,3.775835984,1.81233238,8.729456727,0.197660543,8.729456727,0.070967312,0.065925926,0.070967312,0.065925926,-0.197660543,2.70378,45.087,145.205,0,1,0,0,0,1,0,1,1,0,1,0,2,0,0,0,56,0,0,0,0,0,0,0,0,5.261891555,0,37.25557254,11.98427311,0,11.98712736,0,0,5.261891555,0,0,19.26246487,0,35.89528683,0,6.069221313,0,0,0,0,0,0,11.33111287,24.82591636,30.33183534,0,0,0,23.79,0,0,0,8.729456727,1.122685185,0.065925926,12.16387661,0.889398148,2.028657407,0
Organic oxygen compounds,NO,NO,64.35,C1CCCCCC(=O)CCCC1,2.17309878,114.9658022,8.648418081,7.979316102,7.979316102,5.89384685,5.411230926,5.411230926,3.867102259,3.867102259,2.661230926,2.661230926,1.829997739,1.829997739,0,4.794537184,0,0,5.783244946,25.68328649,38.52492974,0,0,0,0,-0.33,12,148.12,9.755689803,6.215329221,4.528052351,11.21310091,0.299717909,11.21310091,0.132411324,0.49712963,0.132411324,0.49712963,-0.299717909,3.4701,51.177,168.28,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,70,0,5.783244946,0,0,0,0,4.794537184,0,0,0,38.52492974,12.84164325,12.84164325,0,4.794537184,5.783244946,0,0,0,64.20821623,0,0,0,0,0,0,0,0,5.783244946,4.794537184,0,64.20821623,0,0,0,0,17.07,0,0,11.21310091,0,0,0.49712963,0,11.95643613,0,0
Benzenoids,NO,YES,64.4,c1cc(ccc1Cl)O,3.032455532,147.3883389,5.983127663,4.134579145,4.890508091,3.7876937,2.233956239,2.611920712,1.47641678,1.91285256,0.826626202,1.078602518,0.441090879,0.567079037,0,0,0,5.749511833,5.022633314,0,0,24.26546827,0,0,16.70746729,-0.69,8,123.518,5.446798906,2.052669548,1.138019489,8.698024691,0.507965186,8.698024691,0.11517976,0.244814815,0.11517976,0.244814815,-0.507965186,2.0456,33.1168,128.558,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,42,5.106527395,5.749511833,0,0,0,0,0,0,0,0,11.60093989,24.26546827,5.022633314,0,5.106527395,11.60093989,0,0,0,0,0,29.28810159,0,5.749511833,0,0,5.749511833,11.60093989,5.106527395,0,0,0,24.26546827,5.022633314,0,0,20.23,0,5.500555556,0,9.339506173,0,0.244814815,6.359567901,0,0,0
Benzenoids,NO,NO,64.5,CCc1ccccc1O,3.006524007,193.514053,6.690234444,5.463721453,5.463721453,4.342535255,3.111617239,3.111617239,1.982265722,1.982265722,1.372517507,1.372517507,0.80979924,0.80979924,0,0,0,0,5.749511833,11.98427311,0,6.066367068,25.12283841,0,5.106527395,-0.98,9,112.087,6.144688279,2.533930223,1.22443465,9.110509259,0.507676314,9.110509259,0.118251369,0.402777778,0.118251369,0.402777778,-0.507676314,1.9546,37.4848,122.167,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,48,5.106527395,5.749511833,0,0,0,0,0,0,0,0,25.12283841,18.05064018,0,0,5.106527395,0,0,0,0,13.34455882,0,29.82891977,0,5.749511833,0,0,5.749511833,0,5.106527395,6.420821623,0,12.48718869,24.26546827,0,0,0,20.23,0,0,0,9.110509259,1.011574074,0.402777778,7.390092593,0.895509259,2.02287037,0
Organohalogen compounds,NO,NO,64.5,CCCCCCCCCI,2.647604849,44.68995594,7.656854249,7.034818723,9.192317014,4.914213562,4.474368023,5.999949695,2.81030258,3.889051726,1.737184012,2.499974848,1.051597899,1.590972472,0,0,0,0,0,0,49.37330376,0,0,29.51460783,0,0.73,10,235.003,10.73,9.73,8.73,2.455855993,0.086375917,2.455855993,-0.000472812,1.33882716,0.000472812,1.33882716,-0.086375917,4.172,56.88,254.155,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,62,0,0,0,0,0,0,0,0,0,0,68.03953756,10.84837403,0,0,0,22.59087063,0,0,0,51.86948856,4.427552402,0,0,0,0,0,0,22.59087063,4.427552402,0,0,51.86948856,0,0,0,0,0,1.33882716,2.455855993,0,0,0,0,0,10.05663298,2.268683866,0
Benzenoids,YES,NO,64.6,CC(C)c1cc(cc(c1)C(C)C)C(C)C,3.200818079,254.0677527,11.58542196,10.96410162,10.96410162,6.913591358,6.062177826,6.062177826,5.397114317,5.397114317,3,3,1.702350269,1.702350269,0,0,0,0,17.75371814,0,16.69035448,0,0,59.7415244,0,-0.78,15,180.165,12.29032349,4.828492537,3.086688033,2.362314815,0.058681919,2.362314815,-0.021861838,0.626111111,0.021861838,0.626111111,-0.058681919,5.0568,68.709,204.357,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,84,0,0,0,0,0,0,0,0,0,0,59.7415244,34.44407261,0,0,0,0,0,0,0,59.29614134,0,34.88945568,0,0,0,0,0,0,0,0,0,75.98649581,18.19910121,0,0,0,0,0,0,0,0,4.430277778,1.878333333,7.086944444,0,13.60444444,0
Organic oxygen compounds,NO,NO,64.6,CCCCCCCCCCC=O,2.766764626,89.00490222,9.071067812,8.34955959,8.34955959,5.914213562,5.351057332,5.351057332,3.430215535,3.430215535,2.175528666,2.175528666,1.361554377,1.361554377,0,4.794537184,0,0,0,19.12780377,44.94575136,0,0,6.9237372,0,-0.33,12,148.12,11.67,10.67,9.67,9.978899289,0.303402908,9.978899289,0.119490199,0.758888889,0.119490199,0.758888889,-0.303402908,3.7161,53.291,170.296,0,1,0,0,0,0,0,0,1,0,1,0,9,0,0,0,72,4.794537184,6.286160523,0,0,0,0,0,0,0,0,51.86948856,6.420821623,6.420821623,0,4.794537184,6.286160523,0,0,0,64.71113181,0,0,0,0,0,0,0,0,6.286160523,4.794537184,0,64.71113181,0,0,0,0,17.07,0,0,9.978899289,0,0,0,0,12.28093907,2.240161643,0
Benzenoids,NO,NO,64.6,c1cc2cccc3C=Cc(c1)c23,2.642726571,437.6123344,7.966255326,6.618802154,6.618802154,5.949489743,4.148717474,4.148717474,3.125925583,3.125925583,2.411609186,2.411609186,1.857122402,1.857122402,0,0,0,0,0,0,21.89935141,0,0,48.55024262,0,-1.56,12,144.132,6.01178896,1.977584521,0.620469022,2.178240741,0.0610326,2.178240741,-0.003885719,1.342592593,0.003885719,1.342592593,-0.0610326,3.3236,52.876,152.196,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,48.55024262,21.89935141,0,0,0,22.92448864,0,0,0,0,0,47.52510539,0,0,0,0,0,0,0,0,0,11.12690298,36.39820241,0,22.92448864,0,0,0,0,0,2.74537037,2.700185185,0,12.86462963,4.356481481,0,0
Organic acids and derivatives,NO,NO,64.7,CCOC(=O)CC(=O)OCC,3.489962143,125.376,8.690234444,6.754313505,6.754313505,5.201907263,3.515167194,3.515167194,1.786819035,1.786819035,0.899325545,0.899325545,0.541888478,0.541888478,11.93861058,9.589074368,0,19.63458555,0,0,0,13.8474744,0,9.473725908,0,-1.06,11,148.073,9.94,5.704344619,5.387427293,10.60523526,0.465545209,10.60523526,0.316634832,0.289918981,0.316634832,-0.536157407,-0.465545209,0.5027,37.883,160.169,0,4,0,0,0,0,0,0,4,0,4,0,4,0,0,0,64,9.473725908,6.420821623,0,0,0,11.93861058,9.589074368,0,0,0,0,13.8474744,0,13.21376393,19.06280028,11.93861058,0,0,0,20.26829602,13.21376393,0,0,0,0,0,0,0,25.1523745,19.06280028,0,20.26829602,0,0,0,0,52.6,9.038168934,0,21.21047052,0,0,-1.072314815,0,-0.29,3.947008692,0
Benzenoids,NO,NO,64.7,c1ccc2c(c1)cccc2Cl,2.913161164,374.0344904,7.681798276,5.919416357,6.675345303,5.377010098,3.510349442,3.888313915,2.460971502,2.868171629,1.736428508,2.066016729,1.185882541,1.430724861,0,0,0,0,0,10.40885753,5.386224214,0,30.33183534,12.13273414,11.60093989,-1.01,11,155.563,6.684816447,2.554171088,1.099229702,5.957037037,0.083664219,5.957037037,0.048389036,0.822314815,0.048389036,0.822314815,-0.083664219,3.4932,48.958,162.619,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,47.9991423,11.45259128,10.40885753,0,0,22.37338832,0,0,0,0,0,47.48720279,0,0,0,0,0,11.60093989,0,0,0,0,42.46456948,5.022633314,10.77244843,0,0,0,5.957037037,0,3.13867284,0,0,14.01540123,0,0,0
Lipids and lipid-like molecules,NO,NO,64.85,CC(C)c1cc(C)c(C)cc1C,3.231552504,282.3349389,9.300964908,8.732050808,8.732050808,5.519744508,4.598076211,4.598076211,3.94775558,3.94775558,2.504379907,2.504379907,1.604860854,1.604860854,0,0,0,0,5.917906046,0,22.25380597,0,0,46.75142014,0,-0.78,12,144.132,9.30912656,3.302258283,1.686427943,2.314814815,0.05867207,2.314814815,-0.021609849,0.64287037,0.021609849,0.64287037,-0.05867207,3.73526,54.742,162.276,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0,0,25.98020854,48.94292361,0,0,0,0,0,0,0,40.53659204,0,34.3865401,0,0,0,0,0,0,0,0,20.7712116,42.01918641,12.13273414,0,0,0,0,0,0,0,0,5.715185185,0.64287037,4.597222222,0,11.04472222,0
Organic acids and derivatives,NO,NO,64.9,CCN=C(C)O,3.137429879,54.56842503,4.991563832,4.101533972,4.101533972,2.77005561,1.970548143,1.970548143,1.021555245,1.021555245,0.386938444,0.386938444,0.228824561,0.228824561,0,0,0,5.897745344,6.544756406,0,0,6.9237372,6.9237372,4.992404733,5.106527395,-0.53,6,78.05,5.47,2.693713647,3.47,8.302361111,0.496795244,8.302361111,0.17691678,0.164351852,0.17691678,0.164351852,-0.496795244,0.9827,26.2788,87.122,1,2,0,0,0,0,0,0,1,1,2,0,1,0,0,0,36,5.106527395,0,5.897745344,0,0,0,4.992404733,0,0,0,0,6.9237372,13.46849361,0,5.106527395,5.897745344,0,0,4.992404733,13.8474744,6.544756406,0,0,0,0,0,0,0,17.54902915,0,0,13.8474744,4.992404733,0,0,0,32.59,0,0,3.597222222,8.302361111,0,0.164351852,0,0,4.102731481,0
Benzenoids,NO,NO,64.9,c1ccc(c(c1)I)I,3.134861511,162.6383389,5.983127663,4.065330023,8.380326605,3.804530453,2.205314742,4.362813033,1.414108774,3.738490139,0.824372589,3.737783367,0.439294576,1.214088365,0,0,0,0,0,0,7.140364542,0,12.13273414,57.31447539,0,0.68,8,325.874,6.795207373,3.004496065,1.579746669,2.316837037,0.061141567,2.316837037,0.026339928,1.324722222,0.026339928,1.324722222,-0.061141567,2.8958,51.876,329.906,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,12.13273414,57.31447539,7.140364542,0,0,45.18174125,0,0,0,0,0,31.40583282,0,0,0,0,0,45.18174125,0,0,7.140364542,0,24.26546827,0,0,0,0,2.649444444,4.633674074,0,0,0,0,8.290214815,0,0,0
Benzenoids,NO,NO,64.96,Cc1ccc(c(C)c1)O,3.17167803,215.8076621,6.853371151,5.679264403,5.679264403,4.198377303,2.961640669,2.961640669,2.289940949,2.289940949,1.352295251,1.352295251,0.805386579,0.805386579,0,0,0,0,5.749511833,5.563451492,5.563451492,6.066367068,25.98020854,0,5.106527395,-0.98,9,112.087,6.144688279,2.094917408,1.22443465,9.043703704,0.507686937,9.043703704,0.117999323,0.375555556,0.117999323,0.375555556,-0.507686937,2.00904,37.5808,122.167,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,48,5.106527395,5.749511833,0,0,0,0,0,0,0,0,17.69618563,25.47729296,0,0,5.106527395,0,0,0,0,13.8474744,0,29.32600419,0,5.749511833,0,0,5.749511833,0,5.106527395,0,13.8474744,11.12690298,18.19910121,0,0,0,20.23,0,0,0,9.043703704,2.125277778,0.375555556,5.55787037,0,3.897592593,0
Benzenoids,NO,NO,65,c1ccc2c(c1)CCCC2=O,2.523710447,288.6791808,7.681798276,6.338969711,6.338969711,5.377010098,3.988581196,3.988581196,2.933876781,2.933876781,2.16772492,2.16772492,1.584398603,1.584398603,0,4.794537184,0,0,5.783244946,24.82591636,5.563451492,0,24.26546827,0,0,-1.11,11,136.109,6.590889857,2.496125241,1.066769619,11.28550926,0.29418494,11.28550926,0.162661386,0.311898148,0.162661386,0.311898148,-0.29418494,2.2056,43.7105,146.189,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,56,0,0,5.783244946,0,0,0,4.794537184,0,0,0,24.26546827,18.40509474,11.98427311,0,4.794537184,5.783244946,0,0,0,19.26246487,0,35.39237126,0,0,0,0,0,0,5.783244946,6.420821623,0,28.76308341,24.26546827,0,0,0,17.07,0,0,11.28550926,0,2.168981481,0.311898148,7.905462963,2.828148148,0,0
Benzenoids,NO,NO,65,CC(C)(c1ccccc1)O,2.966043179,195.718293,7.612884175,6.333964941,6.333964941,4.605171716,3.3842904,3.3842904,2.925042398,2.925042398,1.480238782,1.480238782,0.846021785,0.846021785,5.601050811,5.106527395,0,0,0,5.563451492,0,13.8474744,30.33183534,0,0,-0.82,10,124.098,7.288932462,2.427567819,1.578594458,9.488981481,0.385754407,9.488981481,0.084004285,0.707083333,0.084004285,-0.707083333,-0.385754407,1.914,41.6868,136.194,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,54,5.106527395,0,0,0,0,0,0,0,0,0,30.33183534,19.41092589,0,5.601050811,5.106527395,0,0,0,0,19.44852521,0,35.89528683,0,0,0,0,0,0,5.106527395,5.601050811,0,19.41092589,30.33183534,0,0,0,20.23,0,0,0,9.488981481,0.24662037,0,9.62087963,0,3.560185185,0
Benzenoids,NO,NO,65,CC(C)(C)c1ccccc1N(=O)=O,3.28326392,325.941785,10.06047793,8.073111253,8.073111253,5.926538921,4.166105439,4.166105439,4.024258844,4.024258844,1.908759389,1.908759389,1.267059023,1.267059023,0,10.11431827,0,16.02568779,0,5.563451492,0,18.19910121,26.83757867,0,0,-1.38,13,166.115,9.70605852,3.165649678,2.049939493,10.67398148,0.272612106,10.67398148,0.272612106,0.176921296,0.258300479,-0.33275463,-0.258300479,2.8923,51.7964,179.219,0,3,0,0,0,1,0,1,2,0,3,0,1,0,0,0,70,0,0,0,0,5.687386275,0,10.11431827,0,0,0,38.9703128,5.414990469,11.62981856,4.923311049,4.923311049,5.687386275,0,0,0,26.18620207,0,39.94323803,0,0,0,5.687386275,0,0,4.923311049,5.414990469,10.11431827,26.33466309,24.26546827,0,0,0,43.14,0,0,10.34122685,10.67398148,0.804560185,0,6.860787037,0,5.902777778,0
Lipids and lipid-like molecules,NO,NO,65,CCCCC(=O)O,2.821938937,59.10049401,5.698670613,4.47678223,4.47678223,3.27005561,2.488391115,2.488391115,1.497291934,1.497291934,0.744195557,0.744195557,0.32800242,0.32800242,5.969305288,4.794537184,0,0,6.420821623,12.84164325,0,0,6.9237372,0,5.106527395,-0.53,7,92.053,6.47,3.652815356,5.47,9.758194444,0.481230391,9.758194444,0.302839376,0.315972222,0.302839376,-0.692731481,-0.481230391,1.2612,27.1608,102.133,1,2,0,0,0,0,0,0,1,1,2,0,3,0,0,0,42,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,13.34455882,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,26.18620207,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,26.18620207,0,0,0,0,37.3,0,0,9.758194444,8.044583333,0,-0.692731481,0,2.081481481,1.975138889,0
Benzenoids,NO,NO,65,c1ccc(cc1)Cc1ccccc1,2.161475751,310.8124823,8.932875131,7.480609473,7.480609473,6.449489743,4.528473986,4.528473986,3.147973815,3.147973815,2.093897615,2.093897615,1.427425663,1.427425663,0,0,0,0,0,6.420821623,11.12690298,0,0,60.66367068,0,-1.56,13,156.143,8.057239276,3.902562753,2.187074407,2.159722222,0.062248361,2.159722222,-0.002577562,1.029444444,0.002577562,1.029444444,-0.062248361,3.2774,55.69,168.239,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,64,0,0,0,0,0,0,0,0,0,0,60.66367068,17.54772461,0,0,0,0,0,0,0,6.420821623,0,71.79057367,0,0,0,0,0,0,0,6.420821623,0,11.12690298,60.66367068,0,0,0,0,0,0,0,0,2.738333333,0,21.06555556,1.029444444,0,0
Benzenoids,NO,NO,65.2,c1cc(c(cc1N(=O)=O)Cl)Cl,3.151549668,300.6337992,8.43072142,5.25168993,6.763547822,5.109060905,2.704753514,3.46068246,1.855521503,2.669921757,1.114002776,1.853032055,0.598608774,0.890940487,4.923311049,10.11431827,0,10.71001959,5.022633314,0,18.19910121,0,0,0,23.20187978,-0.8,11,188.977,8.298039216,3.067883356,1.817283951,10.1682779,0.270521781,10.1682779,0.270521781,0.056111111,0.258308877,-0.52558642,-0.258308877,2.9016,43.1164,192.001,0,3,0,0,0,1,0,1,2,0,5,0,1,0,0,0,58,0,0,0,0,5.687386275,0,10.11431827,0,0,0,23.20187978,6.066367068,12.13273414,14.96857768,4.923311049,28.88926606,0,0,0,0,0,38.3586861,0,0,0,5.687386275,0,23.20187978,4.923311049,0,10.11431827,0,18.19910121,10.04526663,0,0,43.14,0,11.05230222,9.642691484,10.6804384,-0.056111111,0,3.902901235,0,0,0
